@,0.202456,0.100868,0.117285,0.058082,0.0553941,0.0200264,0.0342654,0.0204679,0.0180496,0.018069,0.0207054,0.0214432,0.0126207,0.0143313,0.0179129,0.0048426,0.00561179,0.00491906,0.00701308
8,0.67433,0.404418,0.388505,0.237269,0.120633,0.0823196,0.104809,0.0914041,0.0167388,0.0359664,0.0409535,0.0302568,0.046716,0.0241853,0.0177058,0.0312773,0.00643506,0.01856,0.00792188
>,0.296008,0.19266,0.0869808,0.0993781,0.0707519,0.0099757,0.0443759,0.0132913,0.0194949,0.0123053,0.0160286,0.00745506,0.0134276,0.0143746,0.0205142,0.0223642,0.00821321,0.00788259,0.00877566
1,0.140406,0.165495,0.0681938,0.0260638,0.0265756,0.0239147,0.0198965,0.0183521,0.00320865,0.0144813,0.0163518,0.00609254,0.00787147,0.0117457,0.00515667,0.00533617,0.00328012,0.00788767,0.00312748
8,0.641703,0.292117,0.346357,0.255991,0.0967264,0.0731883,0.0447815,0.0813159,0.0387553,0.0367963,0.0338656,0.037732,0.0473751,0.0256842,0.00807173,0.0207333,0.0115083,0.0103848,0.0135553
N,0.0531603,0.0559932,0.0918683,0.0590779,0.0272759,0.0319374,0.0191595,0.0437157,0.0227048,0.0147169,0.0161104,0.0130176,0.0091723,0.0106278,0.012179,0.00744345,0.00764959,0.00349445,0.00496074
8,0.632781,0.216311,0.396135,0.256238,0.0580499,0.11121,0.0749901,0.0859447,0.0577535,0.0435694,0.0201107,0.0211652,0.021839,0.0280037,0.0362769,0.014774,0.0191678,0.0147544,0.00600746
J,0.465682,0.286654,0.17709,0.093731,0.0989424,0.0431168,0.014825,0.0286637,0.0201635,0.0175925,0.0174647,0.0187753,0.0184336,0.0129763,0.0125712,0.00817125,0.00784081,0.00936269,0.00719485
H,0.10807,0.0733574,0.0425937,0.0433458,0.0277492,0.016936,0.0292405,0.0279692,0.0207984,0.0169691,0.00970224,0.0114656,0.0103454,0.0156362,0.00606643,0.00719109,0.00555093,0.00553508,0.00552063
>,0.278239,0.167966,0.0759816,0.125701,0.0392998,0.0295313,0.0418913,0.0190648,0.0366111,0.0138812,0.0113379,0.0161381,0.0148247,0.00699412,0.00866489,0.0124778,0.00792535,0.016753,0.0117326
P,0.76336,0.28409,0.318696,0.190918,0.0459834,0.0806208,0.0285443,0.0400421,0.0341258,0.0317195,0.0469613,0.0262485,0.0137682,0.0260202,0.0127434,0.0139483,0.00863102,0.0166729,0.0103271
3,0.625011,0.382933,0.314007,0.138557,0.0624337,0.0448435,0.0261337,0.0242538,0.0265027,0.0359295,0.0301678,0.0168094,0.0188507,0.0170357,0.0110959,0.010428,0.0120542,0.0183922,0.00936879
K,0.419735,0.176909,0.290786,0.125117,0.151117,0.0354278,0.013696,0.0415517,0.0418031,0.0281074,0.0122071,0.0179665,0.0131059,0.0114005,0.0163013,0.00582007,0.0142521,0.00607245,0.00843883
T,0.437457,0.159669,0.0907645,0.0626486,0.109512,0.0579251,0.0440798,0.0178992,0.0181054,0.0248953,0.0180438,0.0306241,0.0159695,0.0136678,0.0085577,0.00741408,0.0140416,0.00920613,0.00864987
7,0.756922,0.158063,0.24052,0.290541,0.121608,0.0523257,0.0520025,0.0328086,0.0492863,0.0374608,0.0165343,0.0170748,0.0230631,0.0235682,0.0350602,0.0096309,0.0103062,0.0120196,0.0190217
Q,0.84221,0.212265,0.203436,0.297324,0.116052,0.0445944,0.0670497,0.0554333,0.0398357,0.0319478,0.0140495,0.0189852,0.02597,0.0269198,0.0380487,0.00239275,0.0141146,0.0155471,0.0250971
R,0.41217,0.157426,0.211682,0.0952021,0.0822591,0.0574604,0.0281477,0.0152675,0.0319917,0.0197465,0.0165169,0.0264271,0.0142461,0.00799904,0.00909057,0.00886618,0.00632538,0.00749553,0.0104959
5,0.915524,0.464816,0.168343,0.405487,0.322069,0.119122,0.082168,0.0375696,0.0632034,0.0430816,0.0309166,0.0281852,0.0109701,0.0293925,0.0375602,0.0258388,0.0128499,0.0175511,0.0112529
N,0.123302,0.121945,0.0456839,0.0802692,0.0366964,0.0333591,0.0170864,0.021356,0.00715503,0.00972663,0.0141653,0.0104159,0.00747372,0.015422,0.0090764,0.0166629,0.014745,0.0121386,0.00598827
M,0.0455047,0.108981,0.0373158,0.0541095,0.0273509,0.0315758,0.0133364,0.0167913,0.0288414,0.0209771,0.0263442,0.0196166,0.0179451,0.00449834,0.00873453,0.00827964,0.00686699,0.00488431,0.00567965
M,0.103429,0.0781426,0.0478417,0.0770246,0.0311739,0.032368,0.0132343,0.0253722,0.0121697,0.0135319,0.0174954,0.0170646,0.0144957,0.00924178,0.0135051,0.00440197,0.00309478,0.0026524,0.00187237
G,0.112545,0.0458323,0.0519361,0.0470803,0.0205282,0.0190561,0.0102834,0.00539539,0.0123468,0.00631377,0.00733798,0.0126708,0.0110819,0.0078053,0.00457225,0.00604742,0.00561194,0.00339911,0.00489694
D,0.380821,0.161926,0.198727,0.0630413,0.089557,0.0562077,0.0323749,0.0193723,0.0211447,0.0205287,0.0278743,0.0186494,0.0168471,0.0104728,0.00913354,0.00659037,0.00701265,0.0112012,0.00606936
?,0.062779,0.105864,0.0185271,0.0360232,0.0405836,0.0236313,0.0245565,0.00791665,0.0203519,0.0224314,0.0287431,0.0295588,0.0147736,0.0194929,0.00392567,0.00423811,0.00375527,0.00296823,0.00384447
4,0.695912,0.42239,0.394926,0.296428,0.0523846,0.0779247,0.066922,0.0499262,0.0352743,0.0149963,0.0370928,0.0335143,0.0328147,0.0178084,0.0263073,0.017458,0.0137334,0.0140612,0.0120842
M,0.155906,0.130188,0.0663259,0.0254886,0.0222871,0.0105686,0.0108357,0.0159617,0.00657011,0.007027,0.00289476,0.00886822,0.00472979,0.0071878,0.00337317,0.00633402,0.00391388,0.0060133,0.0032706
<,0.0865038,0.19438,0.0157462,0.0522323,0.0393928,0.022754,0.0283385,0.0090107,0.018562,0.010697,0.0140557,0.0115747,0.0125306,0.00933544,0.0117297,0.0120384,0.0142281,0.00731477,0.009213
7,0.794075,0.242471,0.229379,0.312387,0.146519,0.0383476,0.0469424,0.0273256,0.0513668,0.033899,0.0145762,0.0274479,0.031932,0.0212255,0.0426243,0.0048496,0.013276,0.0148216,0.0180306
N,0.0789789,0.0851122,0.0280019,0.0770057,0.0319558,0.029692,0.0180109,0.0319181,0.022203,0.00904924,0.010775,0.0100656,0.00606843,0.00439511,0.00701996,0.00969612,0.0103347,0.00917078,0.00607674
?,0.0747179,0.132943,0.0320333,0.0573743,0.036961,0.0328788,0.0100842,0.0185707,0.00608117,0.0149037,0.00843562,0.0127343,0.0124496,0.0166062,0.0165944,0.013651,0.0063211,0.00523409,0.00371009
;,0.170116,0.0667826,0.0319564,0.0587621,0.0186755,0.0365244,0.00884148,0.00754191,0.0115132,0.0141277,0.00760738,0.0180262,0.0218432,0.0227515,0.0180739,0.00615541,0.00408331,0.00198877,0.00480558
@,0.227363,0.104411,0.0603297,0.0451034,0.0476544,0.0401124,0.0413816,0.0192078,0.0204905,0.0200431,0.0150948,0.0161835,0.0163406,0.0209902,0.00988507,0.0112862,0.00367786,0.00672807,0.00533723
7,0.752287,0.168193,0.346011,0.327369,0.12784,0.0747593,0.0442852,0.0474777,0.0541082,0.0189763,0.0309504,0.0353914,0.0366681,0.0265989,0.0107147,0.0288806,0.00973137,0.0208686,0.0154461
C,0.531816,0.158317,0.087881,0.0815727,0.0823664,0.0563016,0.0209598,0.0240663,0.0194979,0.0109682,0.0122194,0.0281653,0.0226351,0.0258624,0.011966,0.00647074,0.00380783,0.00731513,0.0103022
=,1.02131,0.264214,0.259984,0.17699,0.0781203,0.0752904,0.0375004,0.0406892,0.0342865,0.0216532,0.0289529,0.0187551,0.0211843,0.0216185,0.0143968,0.0146394,0.00896296,0.00645728,0.00800906
?,0.0600514,0.087622,0.0545281,0.0641369,0.0574529,0.0383936,0.0213587,0.0105888,0.00481439,0.0139775,0.0100629,0.0188075,0.0111578,0.0228019,0.00970791,0.0115194,0.00568641,0.00765624,0.00359351
G,0.11096,0.185855,0.0813079,0.0246504,0.0130994,0.0354273,0.0249292,0.0169301,0.00725195,0.0196071,0.0134654,0.00911911,0.00730204,0.00144472,0.0102892,0.00521361,0.00527533,0.00382298,0.00416189
2,0.389002,0.130457,0.08921,0.0988493,0.0404749,0.029292,0.0332613,0.0253339,0.00999644,0.0193543,0.010576,0.0195855,0.00896065,0.0101238,0.014336,0.0084054,0.0106213,0.00940545,0.013483
M,0.15046,0.0669314,0.0849885,0.0332312,0.0164393,0.0120836,0.0257539,0.0143237,0.0126703,0.0163935,0.0119423,0.009734,0.00928533,0.00797265,0.00575186,0.00528534,0.00376802,0.00361749,0.00143852
P,0.581451,0.212456,0.204868,0.153891,0.0970836,0.0203495,0.0575209,0.0447092,0.0125116,0.0102987,0.0189936,0.0169765,0.0233922,0.00866897,0.00122929,0.0180124,0.00966575,0.00681794,0.00899191
B,0.30242,0.150189,0.114127,0.109508,0.0352618,0.0348418,0.0163325,0.042232,0.0159806,0.0255629,0.0243849,0.0259642,0.0157542,0.0136253,0.017941,0.0124336,0.00828124,0.00753702,0.00669443
I,0.153195,0.168984,0.0659848,0.0479775,0.0209457,0.0239428,0.0215329,0.0222119,0.00538867,0.00731729,0.0148389,0.00365599,0.00997894,0.00756362,0.00654372,0.00460841,0.00680238,0.0046386,0.00274055
>,0.326086,0.159756,0.108332,0.103372,0.0515975,0.0366722,0.0388223,0.0326621,0.00943365,0.0126224,0.0184604,0.0162881,0.00786549,0.0135446,0.0115332,0.0147862,0.010255,0.00768555,0.00901619
=,0.882121,0.388078,0.23316,0.151465,0.0989804,0.0601349,0.0346109,0.0319009,0.0259082,0.0329126,0.00999331,0.00983078,0.0110012,0.00971501,0.0115123,0.0145015,0.0120384,0.00868611,0.00854755
C,0.416341,0.212268,0.150186,0.10046,0.0583583,0.0523648,0.0402313,0.0264923,0.0180534,0.0245188,0.0134652,0.00871337,0.0217904,0.0123306,0.0168986,0.0135464,0.0121184,0.0105743,0.00968148
7,0.830934,0.19079,0.280682,0.306569,0.130084,0.0507744,0.0734092,0.0286844,0.0260501,0.0404824,0.0172433,0.0206017,0.0220564,0.0280778,0.0203413,0.0122742,0.00930462,0.0146635,0.00922638
2,0.349142,0.160653,0.0702294,0.114058,0.0654739,0.0242315,0.0165469,0.0276209,0.0258999,0.0173608,0.0152355,0.00678903,0.0125217,0.00686782,0.00728295,0.00961373,0.00444138,0.00192082,0.00648175
;,0.139099,0.131542,0.0736431,0.0695624,0.0208461,0.0431472,0.015849,0.02236,0.0166515,0.0182209,0.00646293,0.0184723,0.016394,0.0115161,0.0185008,0.0248468,0.0167006,0.0116955,0.00989121
4,0.737959,0.278619,0.37514,0.279024,0.0925082,0.084083,0.0400083,0.0537721,0.0395418,0.0178311,0.0388777,0.0208763,0.0337325,0.0115291,0.0150662,0.0142202,0.0112137,0.00999261,0.00536714
B,0.282688,0.169591,0.0699736,0.106822,0.0319802,0.0450184,0.023347,0.0302718,0.00579663,0.0186225,0.0185599,0.02355,0.0100245,0.0117589,0.0207998,0.0206032,0.0155607,0.00862956,0.0116518
M,0.0524258,0.0636791,0.0270771,0.0464231,0.020237,0.0259692,0.00881835,0.00773195,0.0163875,0.015411,0.0218855,0.0173342,0.0145504,0.00638282,0.00687422,0.00351109,0.00391269,0.0036574,0.00318458
D,0.325724,0.161888,0.209763,0.0676432,0.0785361,0.0491598,0.0388383,0.0233649,0.023476,0.0129891,0.0197651,0.0170772,0.0189146,0.00870784,0.0102996,0.00323736,0.00378979,0.010311,0.00771179
5,0.92185,0.463152,0.17853,0.404491,0.330911,0.110263,0.0788223,0.0390291,0.0624497,0.0446161,0.0300072,0.0260257,0.012726,0.0281539,0.0385806,0.0253033,0.0125579,0.0170009,0.01379
4,0.686459,0.217834,0.396594,0.284816,0.149268,0.0786674,0.0387604,0.0489442,0.0330359,0.0354759,0.0268313,0.022796,0.0364069,0.0260461,0.014913,0.0214591,0.0131349,0.0118659,0.0149092
9,0.859627,0.332252,0.31934,0.275555,0.0805314,0.121007,0.0535867,0.0446763,0.0589349,0.0433253,0.0339861,0.0409292,0.0246085,0.0177532,0.0307116,0.0120815,0.007786,0.0111793,0.0253301
8,0.725161,0.374851,0.363296,0.227324,0.103825,0.0608119,0.0972563,0.084977,0.0251677,0.0347321,0.0330352,0.0353198,0.0426864,0.018602,0.015762,0.0336907,0.0120686,0.0188129,0.0137537
N,0.113107,0.0967649,0.0419919,0.0783839,0.0284611,0.0288649,0.0133897,0.0217117,0.014938,0.0137793,0.0136805,0.0126762,0.0096706,0.0208561,0.0169442,0.0205109,0.0121098,0.0037797,0.00495585
P,0.720798,0.210633,0.303676,0.215528,0.080412,0.0256491,0.0564213,0.0191927,0.0402437,0.0255185,0.0236753,0.0545612,0.039819,0.0180318,0.0166868,0.0118537,0.0171322,0.00657349,0.00744853
B,0.317607,0.187821,0.078321,0.0811757,0.0201499,0.0225828,0.0126647,0.0129148,0.0100595,0.0304257,0.0283152,0.028212,0.00896778,0.0135104,0.019999,0.0137479,0.00493559,0.00395073,0.00778681
L,0.291572,0.131863,0.0786738,0.112256,0.0306923,0.0482696,0.0197993,0.0249544,0.01481,0.0221476,0.0216286,0.0191681,0.0120228,0.0112128,0.0147452,0.0152037,0.0125551,0.00723658,0.00549471
2,0.434244,0.120525,0.0867219,0.100045,0.0326101,0.0335514,0.0380835,0.0156437,0.00807002,0.0153564,0.00933377,0.0256822,0.0142151,0.0223176,0.00834146,0.015297,0.0147571,0.00955155,0.00800215
7,0.82111,0.25237,0.349475,0.363416,0.0581096,0.0870763,0.0249364,0.0641298,0.0335932,0.0154012,0.0500214,0.0477634,0.0458653,0.00339155,0.0178836,0.0220172,0.0181927,0.0150504,0.00936184
T,0.401573,0.137648,0.0835355,0.0510496,0.0619788,0.0384501,0.0390562,0.0136224,0.00459767,0.00716952,0.015016,0.0154869,0.0282855,0.0217385,0.00726735,0.0111335,0.00738939,0.00569511,0.00140538
I,0.167215,0.151957,0.0782931,0.026158,0.0250618,0.0237061,0.0140081,0.0201773,0.00838955,0.0149548,0.0130115,0.0104339,0.00531111,0.01077,0.00560323,0.00448893,0.00408191,0.00553551,0.00504073
>,0.305733,0.144975,0.0825938,0.102928,0.0420777,0.0266867,0.0319277,0.0328842,0.0140115,0.0138503,0.00710667,0.0126845,0.00684492,0.00548192,0.0130118,0.0116076,0.0154812,0.010114,0.00820253
C,0.293625,0.132321,0.137177,0.0734542,0.0595522,0.0554058,0.0166782,0.0250374,0.0164753,0.0121077,0.0136054,0.00554889,0.0154389,0.0116091,0.00974563,0.00286318,0.00635515,0.00963754,0.00831928
K,0.440552,0.164207,0.214966,0.100913,0.0914877,0.0465665,0.0418488,0.0156385,0.0343201,0.026156,0.0137801,0.0128746,0.0158432,0.00886218,0.00637849,0.00612399,0.00594476,0.00569341,0.00697537
B,0.369496,0.171454,0.0967111,0.106394,0.0238596,0.0389457,0.0252332,0.0259046,0.024844,0.0411301,0.0253612,0.012895,0.0180299,0.0119278,0.0265536,0.0115443,0.00776399,0.00741334,0.0100064
B,0.30024,0.151655,0.113673,0.109308,0.0398205,0.0338946,0.0166589,0.0384495,0.0200659,0.0253257,0.0253869,0.0236446,0.0143247,0.0157011,0.014251,0.00802123,0.00744257,0.00604415,0.0049496
P,0.604642,0.213981,0.209244,0.123728,0.075627,0.0540194,0.0480468,0.0387391,0.0154968,0.0130251,0.0250615,0.0178199,0.0161238,0.0119583,0.0153428,0.0161263,0.00471047,0.00738305,0.00652649
C,0.419908,0.221605,0.155666,0.0998656,0.0535414,0.0506116,0.0395295,0.0302795,0.0206873,0.0281818,0.0122456,0.0113253,0.020885,0.00941192,0.0145064,0.0162418,0.0122111,0.0115108,0.00995873
=,0.891559,0.388949,0.233039,0.158188,0.091504,0.0615447,0.040797,0.0363832,0.020661,0.0292794,0.00949113,0.0105579,0.0117762,0.00824958,0.0126144,0.0167287,0.0107417,0.0100916,0.00517225
F,0.473444,0.377769,0.255418,0.129518,0.0571976,0.0793471,0.0686528,0.00956281,0.0249246,0.0177588,0.0173999,0.0265747,0.025909,0.0273689,0.0186894,0.0158587,0.0105498,0.0179132,0.0100988
7,0.805729,0.139138,0.248879,0.341754,0.145137,0.0685701,0.0696522,0.0398466,0.0147064,0.038128,0.00721127,0.0145759,0.0174158,0.0252149,0.0276978,0.0108028,0.010744,0.0152091,0.0118401
3,0.621763,0.281655,0.260596,0.172239,0.0618032,0.0462611,0.0376141,0.0155916,0.0221056,0.0101295,0.0395234,0.0260981,0.0181149,0.0187093,0.0151219,0.00929464,0.0110819,0.010036,0.0179262
;,0.163459,0.0689299,0.0611374,0.0510338,0.0204957,0.0377182,0.010219,0.0144606,0.0108114,0.0248842,0.0177893,0.010632,0.00469962,0.0162385,0.0125,0.0172852,0.00867789,0.00667108,0.00461839
7,0.86116,0.263698,0.349813,0.365245,0.0892161,0.0870946,0.0294215,0.0625379,0.044325,0.0256744,0.0302536,0.0392434,0.0504976,0.0178608,0.0116828,0.025622,0.0119237,0.0216902,0.00825138
4,0.622508,0.138865,0.298736,0.193403,0.148906,0.0544473,0.0450097,0.0485573,0.0680637,0.0261946,0.0226697,0.0269937,0.0182273,0.0161444,0.0151931,0.0137976,0.00748621,0.00549239,0.013626
C,0.556543,0.154758,0.0831628,0.089922,0.0729939,0.062884,0.00787822,0.0225144,0.0209045,0.00990678,0.0181698,0.0252381,0.0332996,0.0176049,0.00923302,0.00543144,0.00508204,0.00993,0.00953868
=,0.954688,0.262719,0.275588,0.149993,0.0916987,0.0845018,0.0213903,0.0324481,0.0378328,0.0344369,0.0197164,0.0239408,0.027419,0.0107383,0.0143098,0.0145027,0.00598766,0.00778645,0.00745915
D,0.305366,0.193628,0.195038,0.0694604,0.0661668,0.0300455,0.0444883,0.0143026,0.0167627,0.0290482,0.00999256,0.00695824,0.00875118,0.0110867,0.0145123,0.0152428,0.00810654,0.00714982,0.00968257
?,0.0595742,0.0881673,0.0506695,0.0639843,0.0590329,0.0362003,0.0219073,0.0111288,0.0063829,0.0135987,0.00997236,0.0211427,0.0120874,0.0223655,0.0105166,0.00985217,0.00653195,0.00676871,0.00389854
G,0.0561188,0.0990225,0.03208,0.0417095,0.00952538,0.0249614,0.00820943,0.021324,0.00620516,0.0080638,0.00796496,0.00745868,0.00703053,0.00971138,0.00510205,0.00518558,0.00175237,0.00509242,0.00231196
<,0.0928345,0.194133,0.0164503,0.0500559,0.0424728,0.0212207,0.0267364,0.00879643,0.0192423,0.0116316,0.0128787,0.0134532,0.0147896,0.0113012,0.0144781,0.0111318,0.0130596,0.0082506,0.00820991
5,0.959586,0.418115,0.0901527,0.383068,0.33716,0.0893694,0.0824886,0.0199574,0.0554089,0.0272913,0.0444885,0.0225068,0.0142812,0.0183645,0.0355132,0.0337735,0.0256639,0.0216645,0.00410802
1,0.17336,0.128445,0.0888892,0.0169735,0.0262518,0.0255204,0.0197833,0.0178629,0.00340295,0.0101974,0.00920502,0.00851873,0.00772648,0.00583228,0.00379945,0.00487475,0.0046266,0.00385344,0.00164454
E,0.433272,0.153198,0.23282,0.124898,0.11935,0.0370627,0.032946,0.0139747,0.0191187,0.0338237,0.0149866,0.00874795,0.0169358,0.0138058,0.00922495,0.00921891,0.00756665,0.00553488,0.0156149
O,0.461397,0.231723,0.139668,0.123922,0.0338703,0.0263369,0.043692,0.0330212,0.0222745,0.0401255,0.025695,0.0107699,0.0210528,0.0265585,0.0132705,0.0123778,0.00850618,0.0145963,0.0114429
D,0.22089,0.165849,0.143344,0.106205,0.0721688,0.0427827,0.0302036,0.0238707,0.0372115,0.0183466,0.00970145,0.0125245,0.0144239,0.00411589,0.008966,0.00388387,0.003383,0.0101282,0.00780824
9,0.645433,0.174124,0.324585,0.20161,0.143379,0.103034,0.0782289,0.0574341,0.0658241,0.0539167,0.00652971,0.00951258,0.0180599,0.0202257,0.0277026,0.0260622,0.021408,0.0200396,0.02142
I,0.153537,0.151708,0.0612979,0.037269,0.0421914,0.022359,0.01951,0.017321,0.019838,0.0146448,0.0139502,0.0100923,0.00401644,0.00831646,0.00730336,0.00694782,0.00401183,0.00497293,0.00258223
P,0.643906,0.248136,0.306805,0.205851,0.10136,0.0681792,0.0499958,0.0153407,0.0318782,0.0177666,0.0442074,0.0309842,0.0255681,0.0163778,0.0169389,0.0114058,0.0138656,0.00608645,0.00973751
A,0.318879,0.214385,0.118966,0.0745339,0.0312791,0.0214557,0.0310554,0.0167788,0.0224163,0.0214052,0.0147624,0.0113792,0.00903761,0.00620555,0.00764885,0.0049595,0.00605577,0.00338058,0.00425829
L,0.274108,0.161198,0.0957891,0.0838199,0.0464063,0.0590593,0.0125087,0.0282464,0.0235913,0.0292103,0.0310927,0.0090077,0.0150002,0.0121387,0.0103807,0.010672,0.00823515,0.00666757,0.00524092
H,0.0731352,0.109035,0.0554893,0.0547713,0.0266857,0.0147599,0.0143641,0.0135855,0.0154418,0.00890954,0.00630986,0.0112541,0.00662503,0.00988782,0.00674357,0.00226294,0.0033667,0.00338609,0.00634597
B,0.300266,0.149486,0.10127,0.0991891,0.0323061,0.0281479,0.0280588,0.0208804,0.0165523,0.0162576,0.029052,0.0225097,0.00830497,0.00629684,0.00772373,0.0149693,0.0116249,0.00479417,0.00761771
8,0.561095,0.311692,0.344959,0.250826,0.0591236,0.0979831,0.0289176,0.0794635,0.0428524,0.037553,0.00918003,0.0224045,0.0237734,0.0165718,0.0261693,0.0135959,0.0200575,0.019507,0.00727946
9,0.807943,0.312148,0.328291,0.182474,0.180837,0.139587,0.0309684,0.0658365,0.028992,0.0276267,0.0205855,0.0449324,0.0392109,0.0322594,0.0210936,0.0159408,0.00888741,0.00984568,0.00704143
?,0.0494864,0.131667,0.0201286,0.0335401,0.0426316,0.017492,0.0271331,0.00675455,0.0127813,0.0211808,0.0207383,0.0232158,0.0184066,0.0139925,0.00638096,0.00914083,0.00219739,0.00192088,0.0038713
1,0.162583,0.181979,0.0861759,0.0326228,0.0344373,0.0421491,0.0205186,0.0137719,0.00673811,0.0132367,0.0093039,0.0100557,0.00346041,0.00889026,0.00195311,0.00410349,0.00195975,0.00391145,0.00444635
<,0.0719717,0.192585,0.0257675,0.0458026,0.0420112,0.0214251,0.0144854,0.00817463,0.0081969,0.0128574,0.00914511,0.0135366,0.0103977,0.0135499,0.00962368,0.013699,0.00885053,0.0104177,0.00790348
C,0.40439,0.186825,0.195989,0.0841829,0.071286,0.036571,0.0181797,0.015217,0.0214487,0.0162476,0.0255251,0.0112644,0.0131233,0.0123066,0.00535981,0.00693611,0.00832014,0.0133025,0.010118
N,0.0619435,0.11739,0.0489684,0.0651244,0.032955,0.0274081,0.0262563,0.0315951,0.0149273,0.0120565,0.0093089,0.00895148,0.0151872,0.00670301,0.0103479,0.0102456,0.00985989,0.010811,0.0105206
C,0.374266,0.209643,0.192822,0.0745487,0.0717379,0.0285048,0.026552,0.0169264,0.00546384,0.0205312,0.0188536,0.0183179,0.0220565,0.00896685,0.00458182,0.00810101,0.00655179,0.0101552,0.00828406
J,0.525557,0.288587,0.346529,0.142192,0.114409,0.026528,0.0666727,0.0278183,0.0426637,0.0123066,0.0365029,0.0341035,0.015301,0.0127025,0.0137366,0.0154415,0.00641783,0.0119567,0.0069129
H,0.0717415,0.116421,0.0761802,0.0315885,0.0260422,0.0141955,0.0248108,0.0136238,0.0133836,0.00923551,0.00474716,0.00919488,0.00331576,0.00467507,0.00496215,0.00175474,0.00333371,0.00428816,0.00532113
1,0.181588,0.136867,0.0790302,0.0310897,0.031891,0.0299338,0.0131589,0.0103852,0.011634,0.0141062,0.0127694,0.00568809,0.00976813,0.0040642,0.0036388,0.00422706,0.00214234,0.00492953,0.00192786
8,0.569471,0.173749,0.399894,0.234928,0.113691,0.099434,0.0923321,0.101042,0.056779,0.041416,0.0362371,0.0234001,0.0172439,0.0266615,0.0380605,0.0185122,0.0130506,0.0202513,0.00730197
>,0.305603,0.183475,0.0756412,0.1044,0.041883,0.0338212,0.0424287,0.021137,0.0382937,0.0154423,0.0052243,0.0116253,0.0120256,0.00965904,0.0135426,0.00883374,0.00680724,0.0168338,0.0101578
Q,0.801672,0.217832,0.195773,0.337696,0.188902,0.0864677,0.117865,0.047442,0.0381634,0.046131,0.031486,0.0333633,0.0277224,0.0310568,0.0243919,0.0158435,0.0233079,0.0297038,0.0143565
5,0.92462,0.475485,0.216451,0.431963,0.280986,0.0869209,0.0784089,0.0679281,0.0500165,0.0491604,0.0163068,0.0367606,0.0115588,0.0462163,0.0300355,0.0161084,0.0177811,0.0153497,0.0224004
@,0.254617,0.11423,0.0909428,0.0564709,0.0274342,0.0226341,0.0437114,0.0283959,0.0163068,0.0307961,0.0178303,0.0256215,0.0100561,0.0140918,0.00775521,0.0128755,0.00345119,0.00532069,0.00679041
J,0.603433,0.290892,0.241826,0.0923499,0.0615982,0.0821138,0.0486783,0.027572,0.0379757,0.039634,0.0309835,0.0073207,0.011798,0.00915302,0.00568982,0.0166524,0.00990943,0.00844712,0.00225897
S,0.643904,0.0510493,0.191178,0.18635,0.12791,0.0218108,0.0300557,0.0344053,0.0366353,0.0260522,0.0226534,0.0151544,0.0143608,0.00649356,0.0128166,0.00700638,0.00799785,0.00691668,0.0109411
6,0.747302,0.311663,0.426182,0.188907,0.328018,0.214535,0.156186,0.0480741,0.0636639,0.0590823,0.0307138,0.047236,0.0171577,0.0239319,0.0339237,0.0207866,0.0204853,0.0180917,0.0105148
F,0.530391,0.386657,0.220951,0.177327,0.0369181,0.0370431,0.0816353,0.0419289,0.0347103,0.0160611,0.0192412,0.0198479,0.0255293,0.0300111,0.00508414,0.0095018,0.0106011,0.00780771,0.00994758
:,0.85431,0.167916,0.351424,0.285482,0.192713,0.0502909,0.0602968,0.0452372,0.0495635,0.0181364,0.0345818,0.0210098,0.0263178,0.0194184,0.0261079,0.0139787,0.0139588,0.0127761,0.0100992
=,0.789005,0.306645,0.211423,0.102876,0.108678,0.0792002,0.0337232,0.0132696,0.0268796,0.0241252,0.0294685,0.0119177,0.00752013,0.00466527,0.0142375,0.00874006,0.0119859,0.0102245,0.00851066
B,0.337369,0.0906105,0.171159,0.0874874,0.0402159,0.0366569,0.03824,0.0256778,0.0270805,0.0185882,0.0160056,0.0200046,0.0173221,0.00860287,0.0122957,0.0187073,0.0155773,0.00723437,0.00911192
O,0.352181,0.217391,0.0973895,0.110337,0.0414077,0.0178915,0.0112912,0.0268487,0.0150058,0.0235001,0.026102,0.0160768,0.0152478,0.0125808,0.0205934,0.019427,0.010578,0.00448393,0.00945899
E,0.396077,0.10493,0.227995,0.0890854,0.127971,0.0380376,0.0345572,0.0273781,0.021053,0.019807,0.0182668,0.0104352,0.0078627,0.00928242,0.0156289,0.00953345,0.00536544,0.00979702,0.00472815
:,0.84389,0.208394,0.379019,0.318294,0.189507,0.11422,0.0513238,0.0688407,0.0194516,0.0554849,0.00845772,0.0657344,0.0283043,0.0144272,0.0152833,0.0181402,0.0296367,0.018176,0.0177272
L,0.402311,0.187368,0.07043,0.114173,0.0607316,0.0501852,0.0244523,0.0462274,0.0474846,0.0273475,0.0256405,0.0201504,0.0144733,0.00553959,0.0145126,0.00923556,0.00496825,0.0105931,0.00512289
3,0.690148,0.25769,0.275063,0.180391,0.0767265,0.0569306,0.0461731,0.0259725,0.015046,0.0226233,0.044396,0.0375102,0.0148933,0.0312192,0.00831596,0.0136207,0.0096836,0.013312,0.0102462
S,0.748954,0.0525315,0.163946,0.197844,0.118589,0.0431856,0.0560911,0.0345112,0.0259228,0.0188421,0.0283174,0.0305499,0.0191523,0.0146523,0.0168091,0.00534076,0.0108597,0.00752409,0.0111633
